#Data from 2015-10-22 at 11:12:9,,
Timestamp,PMT,
1928330297,0.003,100
1928330397,0.012,100
1928330497,0.003,100
1928330597,0.003,100
1928330697,0.003,100
1928330797,0.003,100
1928330897,0.003,100
1928330997,0.006,100
1928331097,0.003,100
1928331197,0.006,100
1928331297,0.003,100
1928331397,0.009,100
1928331497,0.003,100
1928331597,0.003,100
1928331697,0.006,100
1928331797,0.006,100
1928331897,0.003,100
1928331997,0.003,100
1928332097,0.003,100
1928332197,0.003,100
1928332297,0.003,100
1928332397,0.003,100
1928332497,0.003,100
1928332597,0.003,100
1928332697,0.003,100
1928332797,0.009,100
1928332897,0.003,100
1928332997,0.003,100
1928333097,0.003,100
1928333197,0.003,100
1928333297,0.003,100
1928333397,0.006,100
1928333497,0.003,100
1928333597,0.003,100
1928333697,0.003,100
1928333797,0.003,100
1928333897,0.003,100
1928333997,0.006,100
1928334097,0.009,100
