#Data from 2015-7-22 at 15:17:10
Timestamp,PMT,PeakDetector
3618996362.0,0.0,0.087
3619003761.0,0.0,0.087
3619011162.0,0.0,0.087
3619018562.0,0.0,0.087
3619025965.0,0.0,0.087
3619033365.0,0.0,0.087
3619040762.0,0.0,0.087
3619048162.0,0.0,0.087
3619055561.0,0.0,0.087
3619062965.0,0.0,0.087
3619070362.0,0.0,0.087
3619077765.0,0.0,0.087
3619085162.0,0.0,0.087
3619092562.0,0.0,0.087
3619099965.0,0.0,0.087
3619107365.0,0.0,0.087
3619114762.0,0.0,0.087
3619122162.0,0.0,0.087
3619129562.0,0.0,0.087
3619136962.0,0.0,0.087
3619144362.0,0.0,0.087
3619151765.0,0.0,0.087
3619159162.0,0.0,0.087
3619166565.0,0.0,0.087
3619173962.0,0.0,0.087
3619181365.0,0.0,0.087
3619188765.0,0.0,0.087
3619196162.0,0.0,0.087
3619203561.0,0.0,0.087
3619210964.0,0.0,0.087
3619218362.0,0.0,0.087
3619225761.0,0.0,0.087
3619233162.0,0.0,0.087
3619240564.0,0.0,0.087
3619247962.0,0.0,0.087
3619255361.0,0.0,0.083
3619262762.0,0.0,0.087
3619270162.0,0.0,0.087
3619277565.0,0.0,0.087
3619284962.0,0.0,0.087
3619292361.0,0.0,0.087
3619299761.0,0.0,0.087
3619307162.0,0.0,0.087
3619314562.0,0.0,0.087
3619321962.0,0.0,0.083
3619329363.0,0.0,0.087
3619336762.0,0.0,0.087
3619344162.0,0.0,0.087
3619351565.0,0.0,0.087
3619358962.0,0.0,0.087
3619366362.0,0.0,0.087
3619373761.0,0.0,0.087
3619381161.0,0.0,0.087
3619388562.0,0.0,0.087
3619395962.0,0.0,0.087
3619403361.0,0.0,0.087
3619410765.0,0.0,0.083
3619418165.0,0.0,0.087
3619425562.0,0.0,0.087
3619432962.0,0.0,0.087
3619440361.0,0.0,0.087
3619447762.0,0.0,0.087
3619455162.0,0.0,0.083
3619462562.0,0.0,0.087
3619469962.0,0.0,0.087
3619477362.0,0.0,0.087
3619484761.0,0.0,0.083
3619492162.0,0.0,0.087
3619499562.0,0.0,0.083
3619506964.0,0.0,0.087
3619514362.0,0.0,0.087
3619521762.0,0.0,0.087
3619529161.0,0.0,0.083
3619536564.0,0.0,0.083
3619543965.0,0.0,0.087
3619551362.0,0.0,0.087
3619558762.0,0.0,0.083
3619566163.0,0.0,0.087
3619573562.0,0.0,0.087
3619580964.0,0.0,0.087
3619588361.0,0.0,0.087
3619595765.0,0.0,0.087
3619603163.0,0.0,0.087
3619610565.0,0.0,0.087
3619617962.0,0.0,0.083
3619625361.0,0.0,0.087
3619632765.0,0.0,0.087
3619640162.0,0.0,0.083
3619647562.0,0.0,0.087
3619654964.0,0.0,0.083
3619662362.0,0.0,0.087
3619669762.0,0.0,0.083
3619677162.0,0.0,0.087
3619684562.0,0.0,0.087
3619691962.0,0.0,0.087
3619699363.0,0.0,0.087
3619706762.0,0.0,0.087
3619714165.0,0.0,0.087
3619721562.0,0.0,0.083
3619728963.0,0.0,0.087
3619736362.0,0.0,0.087
3619743762.0,0.0,0.087
3619751162.0,0.0,0.087
3619758562.0,0.0,0.087
3619765964.0,0.0,0.087
3619773362.0,0.0,0.087
3619780762.0,0.0,0.083
3619788161.0,0.0,0.083
3619795562.0,0.0,0.087
3619802962.0,0.0,0.083
3619810363.0,0.0,0.087
3619817762.0,0.0,0.087
3619825162.0,0.0,0.087
3619832565.0,0.0,0.087
3619839962.0,0.0,0.087
3619847363.0,0.0,0.087
3619854762.0,0.0,0.087
3619862161.0,0.0,0.087
3619869562.0,0.0,0.087
3619876961.0,0.0,0.087
3619884362.0,0.0,0.087
3619891762.0,0.0,0.083
3619899162.0,0.0,0.087
3619906562.0,0.0,0.087
3619913962.0,0.0,0.087
3619921361.0,0.0,0.087
3619928765.0,0.0,0.087
3619936162.0,0.0,0.087
3619943565.0,0.0,0.087
3619950962.0,0.0,0.087
3619958361.0,0.0,0.087
3619965761.0,0.0,0.087
3619973162.0,0.0,0.087
3619980565.0,0.0,0.087
3619987962.0,0.0,0.087
3619995365.0,0.0,0.087
3620002762.0,0.0,0.083
3620010161.0,0.0,0.087
3620017562.0,0.0,0.087
3620024964.0,0.0,0.087
3620032362.0,0.0,0.087
3620039762.0,0.0,0.087
3620047162.0,0.0,0.087
3620054562.0,0.0,0.087
3620061962.0,0.0,0.087
3620069365.0,0.0,0.083
3620076761.0,0.0,0.087
3620084162.0,0.0,0.087
3620091562.0,0.0,0.087
3620098962.0,0.0,0.087
3620106365.0,0.0,0.087
3620113765.0,0.0,0.087
3620121161.0,0.0,0.087
3620128561.0,0.0,0.087
3620135962.0,0.0,0.087
3620143362.0,0.0,0.087
3620150761.0,0.0,0.087
3620158162.0,0.0,0.087
3620165562.0,0.0,0.087
3620172962.0,0.0,0.087
3620180363.0,0.0,0.087
3620187762.0,0.0,0.087
3620195161.0,0.0,0.087
3620202562.0,0.0,0.087
3620209964.0,0.0,0.083
3620217362.0,0.0,0.083
3620224761.0,0.0,0.087
3620232162.0,0.0,0.087
3620239565.0,0.0,0.087
3620246963.0,0.0,0.087
3620254362.0,0.0,0.087
3620261762.0,0.0,0.087
3620269162.0,0.0,0.087
3620276565.0,0.0,0.087
3620283964.0,0.0,0.087
3620291361.0,0.0,0.087
3620298762.0,0.0,0.087
3620306161.0,0.0,0.087
3620313565.0,0.0,0.087
3620320964.0,0.0,0.087
3620328361.0,0.0,0.087
3620335761.0,0.0,0.087
3620343162.0,0.0,0.087
3620350565.0,0.0,0.087
3620357962.0,0.0,0.087
3620365362.0,0.0,0.087
3620372762.0,0.0,0.087
3620380162.0,0.0,0.087
3620387565.0,0.0,0.087
